"GeneName",Med(Ess(WT)) – Med(Ess(MT))
"CUEDC1",0.001967174472718
"TNFRSF11B",0.001988024497171
"IPO8",0.002010805977741
"MAL",0.002038547825417
"PDILT",0.002041776238575
"UBLCP1",0.002057238372194
"ALPPL2",0.002062856325813
"KRT13",0.002068764597452
"ZSCAN31",0.002088593787635
"COLQ",0.002088609505317
"ABCG8",0.002100182794443
"INPP5E",0.002100220149771
"RAB3IP",0.002103380150198
"NCR3",0.002166361777879
"NKIRAS1",0.002166774230076
"AFAP1L1",0.002168880261114
"WFDC13",0.002169100082044
"SPRR4",0.002175238134471
"ASF1A",0.002185096060659
"ADORA3",0.002192626967566
"TECTB",0.002208101860388
"TLR3",0.002212430132561
"C11orf45",0.002241314299513
"CTBP2",0.002243850566807
"TSHZ1",0.002250268765846
"STK32A",0.00226374097435
"DLX6",0.002264410145982
"RASGRP4",0.002278635300611
"GHITM",0.002284231737526
"MYO16",0.00228988585096
"FFAR1",0.002307911458365
"MINPP1",0.002317590012929
"CRBN",0.002318038355362
"THRSP",0.002332954545091
"FAM3D",0.002335119734148
"OR52L1",0.002381404173086
"GTPBP8",0.002389735202248
"C22orf46",0.002410607957414
"CA10",0.002444860650952
"C10orf113",0.002454564357965
"KLHL3",0.002472130373613
"KCNK15",0.00247554799194
"GUCY1A3",0.002485458135303
"CTNND2",0.002507599276841
"CHEK1",0.00250823726808
"FNDC4",0.002508329587858
"ZNF577",0.002530041580673
"DPY19L2",0.002531014595599
"ARL15",0.002539663897065
"HIRIP3",0.002576500590011
"PYHIN1",0.002587815219603
"MAP4K1",0.002588263121234
"KIF7",0.002601300005397
"ERP27",0.002605544291628
"DEFB132",0.002611820245355
"ZNF474",0.002612922293048
"C1QTNF1",0.002619180626204
"BPIFB3",0.002622808050755
"RPH3A",0.002644641768221
"CREBL2",0.002666746878545
"PRDM7",0.002725943334765
"CCDC178",0.002747448020749
"COPA",0.002754814918226
"TEX9",0.00276317619943
"SERINC3",0.002764174506879
"ZNF267",0.002769980911083
"TMEM87B",0.002782453184219
"SKOR1",0.002784415800189
"AQP8",0.002784993791668
"ZNF10",0.002802721092435
"LHX4",0.002819715501184
"MED28",0.002827005954886
"SPP2",0.002841824514535
"GRM1",0.002887217422589
"HIBADH",0.002889004048437
"CAMK1G",0.002896514814497
"SLC7A8",0.002915992865608
"MYF6",0.002948897540423
"SSU72",0.002950384029025
"PMFBP1",0.002955575969115
"PRR4",0.002962992651436
"KRT8",0.002965420238018
"BARD1",0.002967452020024
"CLIP2",0.002971980633422
