"Genename",Med(Ess(WT)) – Med(Ess(MT))
"FNBP1",-0.020921501810852
"POLR1D",-0.021858110730064
"GOLGA8M",-0.022457658959787
"MYO10",-0.022714642192505
"C14orf119",-0.022939940399774
"RPE",-0.023304773899899
"PPP3CA",-0.024258688689662
"IFITM2",-0.024373174752957
"GZMH",-0.024425415161823
"PLS1",-0.025581977655131
"CRIPT",-0.025662117297694
"LTA4H",-0.025884631515331
"ZDHHC19",-0.026005843952721
"AKR1C1",-0.026562898983594
"KCNT2",-0.026797830704976
"RAD51",-0.027040647528595
"PABPC1",-0.027327415956945
"ABCC11",-0.027503091411509
"SPG11",-0.027548970900719
"ZBTB18",-0.028472442143268
"FAM162A",-0.028645259016789
"ZNF205",-0.028792658979971
"MARS",-0.02882547177384
"SDHC",-0.028920263996332
"SGPL1",-0.029139626579758
"SLC12A6",-0.029618987539639
"CNGA1",-0.030398497294705
"CES1",-0.030402870541088
"TMCO3",-0.030657372493369
"C12orf49",-0.031626897402923
"PGBD1",-0.031908200513682
"AHCY",-0.032173239617581
"TESK1",-0.032337951743375
"TEX30",-0.032430652297666
"CCDC112",-0.033605110595192
"MAPK7",-0.034289748872097
"IFIT1",-0.034812826126532
"ATF5",-0.035788937404188
"C17orf49",-0.035791852358506
"TMX2",-0.036096932397153
"CLEC12A",-0.036195452853958
"GPCPD1",-0.03641063295106
"STRBP",-0.036431557758221
"FDX1",-0.037052785422971
"OR5T2",-0.037077353872416
"IL11RA",-0.03820313248578
"RTN4RL1",-0.038520618134074
"RNF17",-0.039630466911278
"WDR93",-0.040084936872536
"GLMN",-0.040518283180451
"UMPS",-0.041102150254703
"MCM8",-0.041415282202806
"BET1",-0.041726463780376
"HOMER2",-0.042209788967704
"TMTC1",-0.042526718344953
"XKR4",-0.042967085213453
"B4GALT4",-0.0432826634143
"SMG5",-0.045205985335892
"TAS2R13",-0.04526879092947
"ILF2",-0.046961064806748
"SKA1",-0.047375235296712
"OTUD4",-0.047706090550286
"LIMD1",-0.048064095419546
"AP4E1",-0.048431549908923
"CCDC180",-0.048821241107774
"GNG13",-0.049107153933321
"DEFA5",-0.049122223919807
"ITGAM",-0.049502842854928
"RNF20",-0.049644453499882
"PRR3",-0.049837297520695
"TICAM1",-0.050385875568008
"TATDN1",-0.050465669062258
"DDIT3",-0.052608037219629
"C10orf99",-0.053190833439619
"MAP1LC3B2",-0.053354886246349
"PIGL",-0.053719535301227
"IL12RB2",-0.053932390921071
"COMMD6",-0.05405247600482
"RASSF8",-0.054114880326836
"ST3GAL6",-0.054342695694857
"CUBN",-0.054488756047693
"ANP32A",-0.054953974525533
"NDC80",-0.055162921302452
"PELI2",-0.055296878022335
"CASS4",-0.0554054853522
"STK11",-0.056192735176493
"ZNF654",-0.057400350254501
"TASP1",-0.05794531644708
"PNMA2",-0.058610607396132
"ZNF33B",-0.059494258829925
"CA8",-0.059720196232472
"TSTA3",-0.05987428426921
"ERCC8",-0.059992593955324
"SLC52A1",-0.062097213075506
"FARP1",-0.062370470464783
"TMEM68",-0.06346519993044
"MRGPRX1",-0.063552690680676
"GRINA",-0.064486799177668
"COX6A2",-0.065926267220855
"MAP2K1",-0.066149910378226
"DDX5",-0.066197584111941
"PARP8",-0.066229293837529
"SLC35G3",-0.066232782089031
"PROSER1",-0.066827403421951
"PHF12",-0.067514048775011
"ZNF519",-0.067813191258556
"DOCK5",-0.068097310707458
"SLC16A9",-0.068400403194565
"CSDE1",-0.068405799478815
"CEP250",-0.069044131116885
"SLC35D1",-0.069077788972951
"CRK",-0.069374227373953
"SDHB",-0.069486454347801
"RBP2",-0.069693900111433
"PDGFC",-0.070494123210527
"ADAM2",-0.070665395191584
"LIG4",-0.070781635058649
"DHX36",-0.070934755910044
"CSGALNACT2",-0.07157521725208
"LEO1",-0.071699443386582
"ZNF12",-0.072385098058348
"C9orf131",-0.072603512427693
"IFT122",-0.072649625695954
"CABLES2",-0.072901740511617
"HESX1",-0.0736719794681
"PACS2",-0.073952328784872
"MPZL2",-0.074038961838394
"LIG1",-0.074422174322386
"YTHDF1",-0.07447211832708
"GLG1",-0.074499594584102
"MSL1",-0.074576922013742
"KLRB1",-0.075284524830212
"NETO2",-0.075884408881082
"PMCH",-0.076038042156247
"SLC7A6",-0.077932477219207
"DCAF16",-0.077983602772909
"HNMT",-0.078027100512395
"VPS26A",-0.080686657329271
"ADPRH",-0.080794009746817
"NFYC",-0.08080624555677
"VPS18",-0.081596160352062
"MAD2L2",-0.08163968633803
"TMEM45A",-0.081903249343416
"UBE2B",-0.082083049046172
"NANP",-0.082841990680383
"AAAS",-0.082904760754885
"KREMEN1",-0.085221037098384
"MRRF",-0.085255159954476
"COX5A",-0.085423131512462
"ORC4",-0.086116413428489
"ZFP3",-0.086221706398368
"TMOD3",-0.086582146805092
"HADHA",-0.086767285966364
"CPNE7",-0.086784312385789
"POLR1E",-0.086996477993485
"VWF",-0.087805712918495
"ZNF141",-0.088937082738996
"CDH12",-0.089412886486301
"DGAT1",-0.089458425473616
"KBTBD3",-0.089492620425315
"OCIAD1",-0.089837579324087
"ZNF730",-0.090014130187754
"NUDCD3",-0.090161572958329
