"GeneName",Med(Ess(WT)) – Med(Ess(MT))
"CHAF1B",0.001549940693677
"UGT1A10",0.001553621994343
"TOPAZ1",0.001573445335056
"CD300A",0.001603824795547
"SOD1",0.001604679666869
"WNT10A",0.001606413328184
"UBE3D",0.001619307806536
"ARAP1",0.001621995108775
"ENAH",0.001634196513554
"LMTK2",0.001666878469235
"PLBD2",0.001677005096787
"KCNH3",0.001677541368153
"SNRNP70",0.001683200585473
"B4GALT2",0.001699740173927
"CBR1",0.001710106659098
"LRRC37A",0.001738876522059
"CD3E",0.00174903197533
"INPPL1",0.00176032750417
"HIC2",0.001774973232016
"PSMB8",0.001785769220949
"TNRC6A",0.00178833800222
"CHAT",0.001797751364342
"AGTRAP",0.001798320059689
"PELP1",0.001800129187937
"LRRN4",0.001808938369843
"TLR4",0.001817205887934
"RSAD2",0.001829042628334
"CIB2",0.001834052727653
"CCDC90B",0.001844025827833
"SCAF11",0.001850898409884
"ZNF79",0.00185202631617
"DDX43",0.001853857998267
"CCDC84",0.001905435233595
"SLC9A3R1",0.001911881539989
"GRID1",0.001926220787638
"PANK1",0.001931443052208
"SH3BP2",0.001946927014505
"NFYB",0.001961369264139
"ATP5S",0.001965216182412
"GCLC",0.001972477506227
"SYNE2",0.001995243411231
"DNAJC8",0.001996323522884
"GRM1",0.001998056273743
"CCM2",0.002024199335476
"PTGS1",0.002026186187827
"MGAT4A",0.002045034051557
"HRG",0.002045203711528
"ARPC1A",0.002056032353051
"F2RL1",0.002081387285906
"CSPG4",0.002105317134762
"CCDC146",0.002107174542382
"POTED",0.002113918104243
"PDLIM7",0.002158681676515
"PRR5",0.002205931665849
"CRISP3",0.002230704462328
"PLEKHG6",0.002233626811851
"BROX",0.002250928479269
"MFSD8",0.002262444030658
"MTMR4",0.002265149058068
"ANKRD33",0.002270442603419
"CHRNA5",0.002279050045978
"PCDHGA1",0.002297784565847
"RANBP3L",0.002319898115458
"MTMR7",0.002331899710943
"SC5D",0.002341652734949
"RNF25",0.002345483424071
"IL36A",0.002351101219405
"PCDHA4",0.002359732729306
"HMGCL",0.002376085797938
"NUDC",0.002387252865555
"KANK3",0.002390385933201
"FNDC7",0.002403027354228
"GNAQ",0.002416102639679
"BLNK",0.00241636615446
"MYLK",0.002417352079077
"TBC1D32",0.002424284101411
"CPNE2",0.002429815711123
"PRPF4",0.002444999788166
"PROCA1",0.002478854994168
"NTSR1",0.002485427167984
"COMMD1",0.002492534592839
"ITIH2",0.002513236591471
"KSR1",0.002514529233595
"VCP",0.002518551279008
"KIAA1324L",0.002558165977235
"ZNF610",0.002561217365877
"EDDM3A",0.002579032862503
"DHX29",0.002593245990596
"CDC42BPA",0.002593249654223
"LY6G6C",0.002602280961154
"PPP1R26",0.002616569213132
"AHCTF1",0.002625346012078
"KIRREL2",0.00267125693169
"TECTB",0.002673922429397
"ACAN",0.002716921801363
"LDLRAD2",0.002729876303866
"GAA",0.002733519430052
"GPX7",0.002765936536326
"GSTM5",0.002774383598884
"SLC22A12",0.002802259563147
"PAX7",0.002802952840416
"ACTR2",0.002810618074766
"NCAPG2",0.002820373931443
"TJP1",0.002822728869751
"LCOR",0.002823453446684
"CCDC73",0.002831257536294
"HLA-G",0.002833021296916
"APCDD1",0.002835885146853
"SCD5",0.002853029781724
"ST3GAL3",0.002876647567719
"POU4F3",0.00288631029974
"ANKK1",0.002890848322867
"PTS",0.002891086693043
"FAM129C",0.002900884923959
"SLC25A23",0.002903097852433
"GUCY1B3",0.002903525415431
"C2orf88",0.002937275268334
"HIST1H4C",0.002963908289743
"TRIM9",0.002969846623286
"ZNF550",0.002970891081866
"KIF20A",0.00297474304773
"EPHB2",0.003013235462599
"DCP1B",0.003033172056913
"CAPG",0.003038446632812
"IRAK3",0.003047819392971
"TNFSF10",0.003049822937718
"MTHFR",0.003052735097318
"AIPL1",0.0030685126124
"MRPS14",0.003084331991154
"CCDC181",0.003090643194088
"NTHL1",0.003106944238056
"ACSL1",0.003115901447977
"ENKUR",0.003144838125906
"MRPL51",0.003155518473028
"PRODH2",0.003178819903652
"PPIP5K1",0.003216520646463
"SIX4",0.003232921320691
"PGAP2",0.003234578581884
"DCTN1",0.003239349961149
"FMOD",0.003248506828755
"PLA2G4D",0.003263638151796
"KRT6C",0.003273936706253
"MFSD12",0.00327526472075
"HTR7",0.003278770260356
"TYMP",0.003326129845995
"GPR83",0.003343106252099
"OS9",0.003352723128192
"HS3ST2",0.003355554101239
"SPDYA",0.003357070207961
"CDK18",0.003402090290249
"TEX15",0.003402783967853
"KLHL24",0.003413092218835
"C1orf122",0.003417248016397
"DUOXA1",0.003418943217293
"FCGR2B",0.003436906133637
"OCM2",0.003448736754377
"PRKD3",0.003457451049559
"CFTR",0.003467684801906
"GIGYF2",0.003482867284926
"AKAP9",0.003513632744021
"CREB3L4",0.003560616449258
"CD79A",0.003579514410939
"CENPK",0.003582007320571
"MGAT5",0.003589883026501
"SOX18",0.00360007115029
"TMEM204",0.003619570025872
"LAMA1",0.003626365933059
"CLEC2D",0.003643358471346
"AIF1",0.003646946566613
"ILKAP",0.003651414037853
"RASL11B",0.003674013036322
"CNTN5",0.003682592039141
"PPP4R2",0.003685895862243
"CENPC",0.003716561670694
"KCNAB2",0.003726932211689
"SH2B3",0.003743083093615
"DUSP7",0.003751086158581
"ATP11A",0.003757328987871
"CD80",0.003761384793386
"S100PBP",0.003762202043481
"C12orf60",0.003780041577379
"KCNB1",0.003781317792229
"APOBEC4",0.003781495139831
"MRC1",0.003782824635687
"IL21R",0.003788484017955
"SLC38A9",0.003793038052034
"KRTAP19-3",0.003793888271684
"KRTAP1-1",0.003809476945756
"PTRH2",0.003813190306086
"FASTKD1",0.003833308259091
"KCNS3",0.003873710629683
"ASCC1",0.003891728284733
"PTPRB",0.003902884046203
"MTIF3",0.00391587161352
"CCDC136",0.003919616017362
"SHE",0.003952166013037
"MLLT11",0.003952781030252
"SURF4",0.003989084574488
